# id	type	subtype	attack	magic_attack	defense	magic_defense	slots	weapon_level	equip_level	jobs	locations	name	scripted
2139	Armor		0	0	60	0	0	0	99	Blacksmith	Left_Hand	Flame Thrower	0
2199	Armor		0	0	100	0	0	0	1		Left_Hand	Ahura Mazdah	1
2201	Armor		0	0	0	0	0	0	0		Head_Mid	Sunglasses	1
2202	Armor		0	0	0	0	1	0	0		Head_Mid	Sunglasses	1
2203	Armor		0	0	0	0	0	0	0		Head_Mid	Glasses	0
2204	Armor		0	0	0	0	1	0	0		Head_Mid	Glasses	0
2205	Armor		0	0	0	0	0	0	0		Head_Mid	Diver Goggles	0
2206	Armor		0	0	0	0	0	0	0		Head_Top	Wedding Veil	1
2207	Armor		0	0	0	0	0	0	0		Head_Top	Fancy Flower	1
2208	Armor		0	0	1	0	0	0	0		Head_Top	Ribbon	1
2209	Armor		0	0	1	0	1	0	0		Head_Top	Ribbon	1
2210	Armor		0	0	1	0	0	0	0		Head_Top	Hair Band	0
2211	Armor		0	0	1	0	0	0	0		Head_Top	Bandana	0
2212	Armor		0	0	0	0	0	0	0		Head_Mid	Eye Patch	0
2213	Armor		0	0	2	0	0	0	0		Head_Top	Kitty Band	0
2214	Armor		0	0	2	0	0	0	0		Head_Top	Bunny Band	1
2215	Armor		0	0	2	0	0	0	0		Head_Top	Flower Band	0
2216	Armor		0	0	4	0	0	0	0	Acolyte,Monk,Priest	Head_Top	Biretta	0
2217	Armor		0	0	4	0	1	0	0	Acolyte,Monk,Priest	Head_Top	Biretta	0
2218	Armor		0	0	0	0	0	0	0		Head_Low	Flu Mask	1
2219	Armor		0	0	0	0	0	0	0		Head_Low	Flu Mask	1
2220	Armor		0	0	2	0	0	0	0		Head_Top	Hat	0
2221	Armor		0	0	2	0	1	0	0		Head_Top	Hat	0
2222	Armor		0	0	3	0	0	0	0	All	Head_Top	Turban	0
2223	Armor		0	0	3	0	1	0	0	All	Head_Top	Turban	0
2224	Armor		0	0	5	0	0	0	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Merchant,Rogue,Swordsman,Thief	Head_Mid,Head_Top	Goggles	0
2225	Armor		0	0	5	0	1	0	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Merchant,Rogue,Swordsman,Thief	Head_Mid,Head_Top	Goggles	0
2226	Armor		0	0	4	0	0	0	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Cap	0
2227	Armor		0	0	4	0	1	0	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Cap	0
2228	Armor		0	0	6	0	0	0	0	Crusader,Knight,Swordsman	Head_Top	Helm	0
2229	Armor		0	0	6	0	1	0	0	Crusader,Knight,Swordsman	Head_Top	Helm	0
2230	Armor		0	0	4	0	0	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Gemmed Sallet	1
2231	Armor		0	0	4	0	1	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Gemmed Sallet	1
2232	Armor		0	0	3	0	0	0	0	Acolyte,Mage,Monk,Priest,Sage,SoulLinker,Wizard	Head_Top	Circlet	1
2233	Armor		0	0	3	0	1	0	0	Acolyte,Mage,Monk,Priest,Sage,SoulLinker,Wizard	Head_Top	Circlet	1
2234	Armor		0	0	4	0	0	0	45	All	Head_Top	Tiara	1
2235	Armor		0	0	4	0	0	0	45	All	Head_Top	Crown	1
2236	Armor		0	0	1	0	0	0	0		Head_Top	Santa Hat	1
2237	Armor		0	0	0	0	0	0	0		Head_Low	Bandit Beard	0
2239	Armor		0	0	0	0	0	0	0		Head_Mid	Monocle	0
2240	Armor		0	0	0	0	0	0	0		Head_Low	Beard	0
2241	Armor		0	0	0	0	0	0	0		Head_Low	Grampa Beard	0
2242	Armor		0	0	1	0	0	0	0		Head_Mid	Purple Glasses	1
2243	Armor		0	0	1	0	0	0	0		Head_Mid	Geek Glasses	1
2244	Armor		0	0	2	0	0	0	0	All	Head_Top	Big Ribbon	1
2245	Armor		0	0	3	0	0	0	0	All	Head_Top	Sweet Gent	0
2246	Armor		0	0	5	0	0	0	40	All	Head_Top	Golden Gear	1
2247	Armor		0	0	3	0	0	0	0	All	Head_Top	Romantic Gent	0
2248	Armor		0	0	3	0	0	0	0	All	Head_Top	Western Grace	0
2249	Armor		0	0	3	0	0	0	0	All	Head_Top	Coronet	1
2250	Armor		0	0	1	0	0	0	0	All	Head_Top	Cute Ribbon	1
2251	Armor		0	0	5	0	0	0	0	Acolyte,Monk,Priest	Head_Top	Monk Hat	1
2252	Armor		0	0	4	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Head_Top	Wizard Hat	1
2253	Armor		0	0	1	0	0	0	0		Head_Top	Sunflower	1
2254	Armor		0	0	2	0	0	0	0	All	Head_Top	Angel Wing	1
2255	Armor		0	0	3	0	0	0	0	All	Head_Top	Evil Wing	1
2256	Armor		0	0	5	0	0	0	0	Alchemist,Blacksmith,Crusader,Knight,Merchant,StarGladiator,Swordsman,Taekwon	Head_Top	Majestic Goat	1
2257	Armor		0	0	2	0	0	0	0		Head_Top	Unicorn Horn	0
2258	Armor		0	0	6	0	0	0	50	Acolyte,Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Monk,Priest,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Head_Top	Spiky Band	0
2259	Armor		0	0	1	0	0	0	0		Head_Top	Mini Propeller	0
2260	Armor		0	0	1	0	0	0	0	All	Head_Mid	Mini Glasses	0
2261	Armor		0	0	4	0	0	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Army Cap	0
2262	Armor		0	0	0	0	0	0	0		Head_Low	Clown Nose	0
2263	Armor		0	0	0	0	0	0	0	All	Head_Mid	Zorro Masque	0
2264	Armor		0	0	5	0	0	0	0		Head_Low,Head_Mid,Head_Top	Munak Hat	1
2265	Armor		0	0	0	0	0	0	0		Head_Low	Gangster Mask	1
2266	Armor		0	0	1	0	0	0	50	Crusader,Knight,Swordsman	Head_Low	Iron Cain	0
2267	Armor		0	0	0	0	0	0	0	All	Head_Low	Cigarette	1
2268	Armor		0	0	0	0	0	0	0	All	Head_Low	Pipe	1
2269	Armor		0	0	0	0	0	0	0	All	Head_Low	Romantic Flower	1
2270	Armor		0	0	0	0	0	0	0	All	Head_Low	Romantic Leaf	1
2271	Armor		0	0	1	0	0	0	0	All	Head_Top	Jack be Dandy	0
2272	Armor		0	0	1	0	0	0	0		Head_Top	Stop Post	0
2273	Armor		0	0	3	0	0	0	0	All	Head_Top	Doctor Band	1
2274	Armor		0	0	0	0	0	0	0	All	Head_Top	Ghost Bandana	1
2275	Armor		0	0	2	0	0	0	0		Head_Top	Red Bandana	0
2276	Armor		0	0	1	0	0	0	0		Head_Mid	Angled Glasses	0
2277	Armor		0	0	2	0	0	0	0	Acolyte,Monk,Priest	Head_Top	Nurse Cap	1
2278	Armor		0	0	1	0	0	0	0		Head_Low,Head_Mid	Mr. Smile	0
2279	Armor		0	0	1	0	0	0	0		Head_Top	Bomb Wick	0
2280	Armor		0	0	3	0	0	0	0		Head_Top	Sakkat	1
2281	Armor		0	0	2	0	0	0	0	All	Head_Low,Head_Mid	Opera Masque	0
2282	Armor		0	0	0	0	0	0	0		Head_Top	Halo	1
2283	Armor		0	0	3	0	0	0	0		Head_Top	Ear Muffs	1
2284	Armor		0	0	4	0	0	0	0	All	Head_Top	Antlers	0
2285	Armor		0	0	0	0	0	0	30	All	Head_Top	Apple of Archer	1
2286	Armor		0	0	0	0	0	0	70	All	Head_Mid	Elven Ears	0
2287	Armor		0	0	3	0	0	0	0	All	Head_Top	Pirate Bandana	1
2288	Armor		0	0	1	0	0	0	0	All	Head_Low,Head_Mid	Mr. Scream	0
2289	Armor		0	0	0	0	0	0	0		Head_Top	Poo Poo Hat	1
2290	Armor		0	0	1	0	0	0	0		Head_Top	Funeral Hat	0
2291	Armor		0	0	0	0	0	0	0	All	Head_Mid	Masquerade	1
2292	Armor		0	0	2	0	0	0	50	Alchemist,Blacksmith,Merchant	Head_Low,Head_Mid	Welding Mask	1
2293	Armor		0	0	1	0	0	0	0		Head_Top	Pretend Murdered	0
2294	Armor		0	0	1	0	0	0	0		Head_Top	Stellar	0
2295	Armor		0	0	0	0	0	0	0	All	Head_Mid	Blinker	1
2296	Armor		0	0	1	0	0	0	50	Archer,BardDancer,Hunter	Head_Mid	Binoculars	1
2297	Armor		0	0	1	0	0	0	0	All	Head_Low,Head_Mid	Goblin Mask	0
2298	Armor		0	0	2	0	0	0	0		Head_Top	Green Feeler	0
2299	Armor		0	0	5	0	0	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Orc Helm	0
2301	Armor		0	0	1	0	0	0	0		Armor	Cotton Shirt	0
2302	Armor		0	0	1	0	1	0	0		Armor	Cotton Shirt	0
2303	Armor		0	0	2	0	0	0	0		Armor	Jacket	0
2304	Armor		0	0	2	0	1	0	0		Armor	Jacket	0
2305	Armor		0	0	3	0	0	0	0		Armor	Adventurer's Suit	0
2306	Armor		0	0	3	0	1	0	0		Armor	Adventurer's Suit	0
2307	Armor		0	0	4	0	0	0	0	All	Armor	Mantle	0
2308	Armor		0	0	4	0	1	0	0	All	Armor	Mantle	0
2309	Armor		0	0	5	0	0	0	0	All	Armor	Coat	0
2310	Armor		0	0	5	0	1	0	0	All	Armor	Coat	0
2311	Armor		0	0	6	0	1	0	30	All	Armor	Mink Coat	0
2312	Armor		0	0	7	0	0	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Armor	Padded Armor	0
2313	Armor		0	0	7	0	1	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Armor	Padded Armor	0
2314	Armor		0	0	8	0	0	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Armor	Chain Mail	0
2315	Armor		0	0	8	0	1	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Armor	Chain Mail	0
2316	Armor		0	0	10	0	0	0	40	Crusader,Knight,Swordsman	Armor	Full Plate	0
2317	Armor		0	0	10	0	1	0	40	Crusader,Knight,Swordsman	Armor	Full Plate	0
2318	Armor		0	0	8	0	1	0	70	Alchemist,Blacksmith,Merchant	Armor	Lord's Clothes	1
2319	Armor		0	0	7	0	1	0	60	All	Armor	Glittering Jacket	1
2320	Armor		0	0	5	0	1	0	0	All	Armor	Formal Suit	0
2321	Armor		0	0	3	0	0	0	0	Acolyte,Alchemist,Blacksmith,Crusader,Knight,Mage,Merchant,Monk,Priest,Sage,SoulLinker,Swordsman,Wizard	Armor	Silk Robe	1
2322	Armor		0	0	3	0	1	0	0	Acolyte,Alchemist,Blacksmith,Crusader,Knight,Mage,Merchant,Monk,Priest,Sage,SoulLinker,Swordsman,Wizard	Armor	Silk Robe	1
2323	Armor		0	0	4	0	0	0	0	Acolyte,Monk,Priest	Armor	Scapulare	0
2324	Armor		0	0	4	0	1	0	0	Acolyte,Monk,Priest	Armor	Scapulare	0
2325	Armor		0	0	6	0	0	0	0	Acolyte,Alchemist,Blacksmith,Merchant,Monk,Priest	Armor	Saint's Robe	1
2326	Armor		0	0	6	0	1	0	0	Acolyte,Alchemist,Blacksmith,Merchant,Monk,Priest	Armor	Saint's Robe	1
2327	Armor		0	0	7	0	0	0	60	Acolyte,Monk,Priest	Armor	Holy Robe	1
2328	Armor		0	0	4	0	0	0	0	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Armor	Wooden Mail	0
2329	Armor		0	0	4	0	1	0	0	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Armor	Wooden Mail	0
2330	Armor		0	0	6	0	0	0	45	Archer,BardDancer,Hunter	Armor	Tights	1
2331	Armor		0	0	6	0	1	0	45	Archer,BardDancer,Hunter	Armor	Tights	1
2332	Armor		0	0	4	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Armor	Silver Robe	0
2333	Armor		0	0	4	0	1	0	0	Mage,Sage,SoulLinker,Wizard	Armor	Silver Robe	0
2334	Armor		0	0	5	0	0	0	50	Mage,Sage,SoulLinker,Wizard	Armor	Mage Coat	1
2335	Armor		0	0	6	0	0	0	0	Assassin,Ninja,Rogue,Thief	Armor	Thief Clothes	1
2336	Armor		0	0	6	0	1	0	0	Assassin,Ninja,Rogue,Thief	Armor	Thief Clothes	1
2337	Armor		0	0	7	0	0	0	50	Assassin,Ninja,Rogue,Thief	Armor	Ninja Suit	1
2338	Armor		0	0	0	0	0	0	0	All	Armor	Wedding Dress	1
2339	Armor		0	0	4	0	0	0	0		Armor	Pantie	0
2340	Armor		0	0	4	0	1	0	10	Novice,SuperNovice	Armor	Novice Breastplate	0
2341	Armor		0	0	11	0	0	0	70	Crusader	Armor	Legion Plate Armor	0
2342	Armor		0	0	11	0	1	0	70	Crusader	Armor	Legion Plate Armor	0
2343	Armor		0	0	5	0	0	0	75	Sage,SoulLinker,Wizard	Armor	Robe of Cast	1
2344	Armor		0	0	4	0	0	0	45	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Armor	Lucius's Fierce Armor of Volcano	1
2345	Armor		0	0	4	0	1	0	45	All	Armor	Lucius's Fierce Armor of Volcano	1
2346	Armor		0	0	4	0	0	0	45	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Armor	Saphien's Armor of Ocean	1
2347	Armor		0	0	4	0	1	0	45	All	Armor	Saphien's Armor of Ocean	1
2348	Armor		0	0	4	0	0	0	45	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Armor	Aebecee's Raging Typhoon Armor	1
2349	Armor		0	0	4	0	1	0	45	All	Armor	Aebecee's Raging Typhoon Armor	1
2350	Armor		0	0	4	0	0	0	45	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Armor	Claytos Cracking Earth Armor	1
2351	Armor		0	0	4	0	1	0	45	All	Armor	Claytos Cracking Earth Armor	1
2352	Armor		0	0	4	0	0	0	0	Novice,SuperNovice	Armor	Tattered Novice Ninja Suit	0
2353	Armor		0	0	6	0	1	0	65	All	Armor	Odin's Blessing	0
2354	Armor		0	0	7	0	0	0	54	All	Armor	Goibne's Armor	1
2355	Armor		0	0	4	0	1	0	40	Novice,SuperNovice	Armor	Angelic Protection	1
2356	Armor		0	0	5	0	1	0	70	Monk,Priest	Armor	Blessed Holy Robe	1
2357	Armor		0	0	6	0	1	0	1	All	Armor	Valkyrian Armor	1
2358	Armor		0	0	5	0	0	0	1		Armor	Angel's Dress	1
2359	Armor		0	0	7	0	1	0	50	Assassin,Ninja,Rogue,Thief	Armor	Ninja Suit	1
2360	Armor		0	0	5	0	1	0	75	Sage,SoulLinker,Wizard	Armor	Robe of Cast	1
2364	Armor		0	0	10	0	1	0	55	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Armor	Meteo Plate Armor	1
2365	Armor		0	0	2	0	1	0	55	All	Armor	Orleans's Gown	1
2366	Armor		0	0	6	0	1	0	55	All	Armor	Divine Cloth	1
2367	Armor		0	0	5	0	1	0	50	Hunter	Armor	Sniping Suit	1
2368	Armor		0	0	4	0	0	0	0		Armor	Golden Armor	1
2369	Armor		0	0	12	0	0	0	0	All	Armor	Freyja Overcoat	1
2370	Armor		0	0	15	0	0	0	0		Armor	Used Mage Coat	1
2371	Armor		0	0	4	0	1	0	0		Armor	Pantie	0
2372	Armor		0	0	5	0	1	0	50	Mage,Sage,SoulLinker,Wizard	Armor	Mage Coat	1
2373	Armor		0	0	7	0	1	0	60	Acolyte,Monk,Priest	Armor	Holy Robe	1
2374	Armor		0	0	6	0	1	0	55	Acolyte,Archer,BardDancer,Hunter,Mage,Monk,Priest,Sage,Wizard	Armor	Diabolus Robe	1
2375	Armor		0	0	7	0	1	0	55	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Armor	Diabolus Armor	1
2376	Armor		0	0	7	0	1	0	80	Alchemist,Blacksmith,Crusader,Knight,Merchant,StarGladiator,Swordsman,Taekwon	Armor	Assaulter Plate	1
2377	Armor		0	0	7	0	1	0	80	Alchemist,Blacksmith,Merchant	Armor	Elite Engineer Armor	1
2378	Armor		0	0	7	0	1	0	80	Assassin,Ninja,Rogue,Thief	Armor	Assassin Robe	1
2379	Armor		0	0	3	0	1	0	80	Mage,Sage,SoulLinker,Wizard	Armor	Warlock's Battle Robe	1
2380	Armor		0	0	3	0	1	0	80	Acolyte,Monk,Priest	Armor	Medic's Robe	1
2381	Armor		0	0	3	0	1	0	80	Archer,BardDancer,Hunter	Armor	Elite Archer Suit	1
2382	Armor		0	0	3	0	1	0	80	Gunslinger	Armor	Elite Shooter Suit	1
2383	Armor		0	0	10	0	0	0	94		Armor	Brynhild	1
2384	Armor		0	0	10	0	0	0	0		Armor	Spiritual Tunic	1
2385	Armor		0	0	12	0	0	0	0		Armor	Recuperative Armor	1
2386	Armor		0	0	5	0	0	0	70	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Armor	Chameleon Armor	1
2387	Armor		0	0	3	0	1	0	70	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Armor	Sprint Mail	1
2388	Armor		0	0	4	0	1	0	70	Assassin	Armor	Kandura	1
2389	Armor		0	0	5	0	1	0	70	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Armor	Armor of Naga	1
2390	Armor		0	0	6	0	1	0	75	Archer,BardDancer,Hunter	Armor	Improved Tights	1
2391	Armor		0	0	9	0	1	0	82	Crusader,Knight,Swordsman	Armor	Life Link	1
2392	Armor		0	0	10	0	0	0	0		Armor	Old Green Pantie	1
2393	Armor		0	0	8	0	1	0	0		Armor	Novice Adventurer's Suit	0
2394	Armor		0	0	0	0	0	0	81	All	Armor	Glorious Suit	1
2395	Armor		0	0	0	0	0	0	61	All	Armor	Glorious Popularized Suit	1
2396	Armor		0	0	0	0	0	0	0	All	Armor	Glorious Mass-Production Suit	1
2397	Armor		0	0	2	0	0	0	0	All	Armor	Incredible Event Resignation Coat	0
2398	Armor		0	0	5	0	1	0	50	Hunter	Armor	Sniping Suit	1
2399	Armor		0	0	3	0	1	0	0	All	Armor	Dragon Vest	1
2401	Armor		0	0	1	0	0	0	0		Shoes	Sandals	0
2402	Armor		0	0	1	0	1	0	0		Shoes	Sandals	0
2403	Armor		0	0	2	0	0	0	0	All	Shoes	Shoes	0
2404	Armor		0	0	2	0	1	0	0	All	Shoes	Shoes	0
2405	Armor		0	0	4	0	0	0	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Gunslinger,Hunter,Knight,Merchant,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Shoes	Boots	0
2406	Armor		0	0	4	0	1	0	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Gunslinger,Hunter,Knight,Merchant,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Shoes	Boots	0
2407	Armor		0	0	0	0	0	0	0	All	Shoes	Crystal Pumps	1
2408	Armor		0	0	3	0	0	0	0		Shoes	Shackles	0
2409	Armor		0	0	2	0	0	0	0	All	Shoes	High Heels	1
2410	Armor		0	0	5	0	0	0	94		Shoes	Sleipnir	1
2411	Armor		0	0	5	0	0	0	65	Crusader,Knight	Shoes	Greaves	0
2412	Armor		0	0	5	0	1	0	65	Crusader,Knight	Shoes	Greaves	0
2413	Armor		0	0	6	0	0	0	30	Crusader,Knight,Swordsman	Shoes	Safety Boots	0
2414	Armor		0	0	2	0	0	0	0	Novice,SuperNovice	Shoes	Novice Slippers	0
2415	Armor		0	0	3	0	1	0	30	All	Shoes	Bunny Slipper	1
2416	Armor		0	0	2	0	1	0	40	Novice,SuperNovice	Shoes	Novice Shoes	1
2417	Armor		0	0	3	0	0	0	65	All	Shoes	Fricco's Shoes	1
2418	Armor		0	0	4	0	0	0	65	All	Shoes	Vidar's Boots	1
2419	Armor		0	0	4	0	0	0	54	All	Shoes	Goibne's Greaves	1
2420	Armor		0	0	2	0	1	0	25	Novice,SuperNovice	Shoes	Angel's Reincarnation	1
2421	Armor		0	0	4	0	1	0	1	All	Shoes	Valkyrian Shoes	1
2422	Armor		0	0	2	0	1	0	40	Acolyte,Mage,Monk,Priest,Sage,SoulLinker,Wizard	Shoes	High Fashion Sandals	1
2423	Armor		0	0	3	0	0	0	85	All	Shoes	Variant Shoes	1
2424	Armor		0	0	3	0	1	0	55	All	Shoes	Tidal Shoes	1
2425	Armor		0	0	4	0	0	0	55	All	Shoes	Black Leather Boots	1
2426	Armor		0	0	0	0	0	0	75	All	Shoes	Shadow Walk	1
2427	Armor		0	0	4	0	0	0	0		Shoes	Golden Shoes	1
2428	Armor		0	0	10	0	0	0	0	All	Shoes	Freyja Boots	1
2429	Armor		0	0	5	0	0	0	0	Alchemist,Archer,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Merchant,Rogue,Swordsman,Thief	Shoes	Iron Boots	0
2430	Armor		0	0	5	0	0	0	0		Shoes	Iron Boots	0
2431	Armor		0	0	10	0	0	0	0		Shoes	Valley Shoes	1
2432	Armor		0	0	2	0	1	0	0	All	Shoes	High Heels	1
2433	Armor		0	0	4	0	1	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Shoes	Diabolus Boots	1
2434	Armor		0	0	4	0	1	0	55	All	Shoes	Black Leather Boots	1
2435	Armor		0	0	4	0	1	0	80	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Ninja,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Shoes	Battle Greaves	1
2436	Armor		0	0	3	0	1	0	80	Acolyte,Archer,BardDancer,Hunter,Mage,Monk,Priest,Sage,SoulLinker,Wizard	Shoes	Combat Boots	1
2437	Armor		0	0	3	0	1	0	80	Gunslinger	Shoes	Battle Boots	1
2438	Armor		0	0	0	0	0	0	80		Shoes	Paw Of Cat	1
2439	Armor		0	0	9	0	0	0	0		Shoes	Refresh Shoes	1
2440	Armor		0	0	2	0	1	0	70	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Shoes	Sprint Shoes	1
2441	Armor		0	0	0	0	0	0	0		Shoes	Beach Sandals	1
2442	Armor		0	0	7	0	0	0	0		Shoes	Red Stocking Boots	1
2443	Armor		0	0	0	0	0	0	0		Shoes	Fisher's Boots	0
2444	Armor		0	0	0	0	0	0	81	All	Shoes	Glorious Shoes	1
2445	Armor		0	0	0	0	0	0	61	All	Shoes	Glorious Popularized Shoes	1
2446	Armor		0	0	0	0	0	0	0	All	Shoes	Glorious Mass-Production Shoes	1
2447	Armor		0	0	5	0	0	0	0	All	Shoes	Army Boots	0
2448	Armor		0	0	2	0	0	0	0		Shoes	Air Boss	1
2449	Armor		0	0	3	0	0	0	85	All	Shoes	Variant Shoes	1
2450	Armor		0	0	4	0	0	0	60	All	Shoes	Vital Tree Shoes	1
2501	Armor		0	0	1	0	0	0	0		Garment	Hood	0
2502	Armor		0	0	1	0	1	0	0		Garment	Hood	0
2503	Armor		0	0	2	0	0	0	0	All	Garment	Muffler	0
2504	Armor		0	0	2	0	1	0	0	All	Garment	Muffler	0
2505	Armor		0	0	4	0	0	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Garment	Manteau	0
2506	Armor		0	0	4	0	1	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Garment	Manteau	0
2507	Armor		0	0	2	0	0	0	40	All	Garment	Ancient Cape	1
2508	Armor		0	0	1	0	0	0	0	All	Garment	Ragamuffin Manteau	1
2509	Armor		0	0	0	0	0	0	75	Mage,Sage,SoulLinker,Wizard	Garment	Survivor's Manteau	1
2510	Armor		0	0	2	0	0	0	0	Novice,SuperNovice	Garment	Somber Novice Hood	1
2511	Armor		0	0	1	0	0	0	75	All	Garment	Skeleton Manteau	1
2512	Armor		0	0	2	0	1	0	40	Novice,SuperNovice	Garment	Novice Manteau	1
2513	Armor		0	0	3	0	1	0	80	All	Garment	Heavenly Maiden Robe	0
2514	Armor		0	0	5	0	1	0	80	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Garment	Pauldron	0
2515	Armor		0	0	1	0	1	0	85	Mage,Sage,SoulLinker,Wizard	Garment	Eagle Wing	0
2516	Armor		0	0	3	0	0	0	65	All	Garment	Falcon Muffler	1
2517	Armor		0	0	4	0	0	0	65	All	Garment	Vali's Manteau	1
2518	Armor		0	0	3	0	0	0	33	All	Garment	Morpheus's Shawl	1
2519	Armor		0	0	3	0	0	0	61	All	Garment	Morrigane's Manteau	1
2520	Armor		0	0	3	0	0	0	54	All	Garment	Goibne's Spaulders	1
2521	Armor		0	0	2	0	1	0	20	Novice,SuperNovice	Garment	Angelic Cardigan	1
2522	Armor		0	0	2	0	0	0	1		Garment	Undershirt	1
2523	Armor		0	0	2	0	1	0	1		Garment	Undershirt	1
2524	Armor		0	0	3	0	1	0	1	All	Garment	Valkyrian Manteau	1
2525	Armor		0	0	2	0	1	0	40	All	Garment	Ancient Cape	1
2526	Armor		0	0	4	0	0	0	50		Garment	Coat of Dragon Scale	0
2527	Armor		0	0	4	0	1	0	48	All	Garment	Dragon Breath	1
2528	Armor		0	0	3	0	1	0	55	All	Garment	Wool Scarf	1
2529	Armor		0	0	4	0	0	0	55	All	Garment	Rider Insignia	1
2530	Armor		0	0	4	0	1	0	55	All	Garment	Rider Insignia	1
2531	Armor		0	0	3	0	1	0	70	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Garment	Ulfhedinn	1
2532	Armor		0	0	3	0	1	0	70	Acolyte,Archer,BardDancer,Hunter,Mage,Monk,Priest,Sage,Wizard	Garment	Mithril Magic Cape	1
2533	Armor		0	0	10	0	0	0	0	All	Garment	Freyja Cape	1
2534	Armor		0	0	10	0	0	0	0		Garment	Ruffler	1
2535	Armor		0	0	5	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Garment	Cloak Of Survival	1
2536	Armor		0	0	2	0	1	0	60	All	Garment	Skin of Ventus	1
2537	Armor		0	0	5	0	1	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Garment	Diabolus Manteau	1
2538	Armor		0	0	4	0	1	0	80	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Ninja,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Garment	Captain's Manteau	1
2539	Armor		0	0	3	0	1	0	80	Acolyte,Archer,BardDancer,Hunter,Mage,Monk,Priest,Sage,SoulLinker,Wizard	Garment	Commander's Manteau	1
2540	Armor		0	0	3	0	1	0	80	Gunslinger	Garment	Sheriff's Manteau	1
2541	Armor		0	0	5	0	0	0	94		Garment	Asprika	1
